"BOOKING ID","BOOKING DATE","ORIGIN","BOOKED OFFICE","DESTINATION","DIRECTION","AIRPORTS","GATEWAYS","TRIP TYPE","ITINERARY TYPE","VALIDATING CARRIER","MARKETING CARRIERS","OPERATING CARRIERS","DEPARTURE DATE","ARRIVAL DATE","BOOKING CLASS","FARE BASIS","ADT","CHD"
"101370591","2018/5/9","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/9/24","2018/9/25 16:00:00","Q","QLNCOWUS","155","0"
"101374211","2018/5/9","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/12","2018/5/13 19:00:00","I","ILNCOWUS","580","0"
"101374321","2018/5/9","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/4","2018/6/5 16:00:00","Q","QLNCRTUS","120","0"
"101385801","2018/5/9","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/12","2018/5/13 19:00:00","K","KLNCOWUS","700","0"
"101439151","2018/5/10","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/6/2","2018/6/3 16:00:00","T","TLNCRTUS","85","0"
"101448461","2018/5/10","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/18","2018/6/19 16:00:00","I","ILNCOWUS","1160","0"
"101571951","2018/5/10","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2018/6/20","2018/6/21 04:40:00","L","LLNCOWUS","462","0"
"101572041","2018/5/10","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2018/7/2","2018/7/2 17:55:00","R","RHNCOWPF","590","0"
"101691162","2018/5/11","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","T","TLNCOWUS","120","0"
"101720802","2018/5/12","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/12","2018/5/13 19:00:00","I","ILNCOWUS","290","0"
"101824292","2018/5/13","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/6","2018/6/7 18:55:00","Q","QLNCRTUS","240","0"
"101845082","2018/5/13","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/11/19","2018/11/20 15:20:00","T","TLNCRTUS","85","0"
"101866092","2018/5/13","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCOWUS","380","0"
"101887002","2018/5/13","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/18","2018/6/19 16:00:00","K","KLNCOWUS","1050","262"
"101890182","2018/5/13","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/2","2018/6/3 16:00:00","L","LLNCRTUS","155","0"
"101915732","2018/5/14","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/11/19","2018/11/20 15:20:00","T","TLNCRTUS","85","0"
"101926862","2018/5/14","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/7/5","2018/7/6 16:00:00","T","TLNCRTUS","170","0"
"101937562","2018/5/14","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/9/27","2018/9/28 16:00:00","Q","QLNCOWUS","155","0"
"101954012","2018/5/14","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/21","2018/5/22 16:00:00","L","LLNCRTUS","155","116"
"101954132","2018/5/14","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/16","2018/6/17 16:00:00","K","KLNCRTUS","315","0"
"101961452","2018/5/14","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/16","2018/6/17 16:00:00","K","KLNCOWUS","350","0"
"101966452","2018/5/14","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/23","2018/6/24 16:00:00","Q","QLNCOWUS","155","0"
"101994562","2018/5/14","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","T","TLNCOWUS","120","0"
"102087332","2018/5/15","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/30","2018/5/31 18:55:00","T","TLNCOWUS","120","0"
"102146012","2018/5/15","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/6","2018/6/7 18:55:00","Q","QLNCOWUS","155","0"
"102268772","2018/5/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","T","TLNCRTUS","85","0"
"102273172","2018/5/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/30","2018/7/1 16:00:00","H","HLNCRTUS","210","0"
"102286142","2018/5/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/16","2018/6/17 16:00:00","I","ILNCOWUS","290","0"
"102327412","2018/5/16","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","T","TLNCOWUS","120","0"
"102378642","2018/5/17","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","T","TLNCRTUS","85","0"
"102399392","2018/5/17","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","T","TLNCRTUS","85","0"
"102409282","2018/5/17","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/5/19","2018/5/20 16:00:00","T","TLNCRTUS","170","0"
"102434682","2018/5/17","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","T","TLNCRTUS","85","0"
"102451032","2018/5/17","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/7/26","2018/7/27 16:00:00","Q","QLNCRTUS","120","0"
"102513262","2018/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/9/6","2018/9/7 16:00:00","T","TLNCOWUS","120","0"
"102521582","2018/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/7/7","2018/7/8 16:00:00","T","TLNCOWUS","240","90"
"102524222","2018/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/30","2018/7/1 16:00:00","H","HLNCOWUS","490","0"
"102599762","2018/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2019/2/20","2019/2/21 18:30:00","T","TLNCRTUS","170","0"
"102618082","2018/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCOWUS","380","0"
"102621642","2018/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCOWUS","380","0"
"102628362","2018/5/18","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCOWUS","380","0"
"102644892","2018/5/19","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/19","2018/5/20 16:00:00","T","TLNCOWUS","120","0"
"102652532","2018/5/19","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCOWUS","380","142"
"102678062","2018/5/19","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2018/7/2","2018/7/2 17:55:00","R","RHNCOWPF","879","220"
"102716052","2018/5/19","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCRTUS","155","0"
"102778072","2018/5/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","T","TLNCOWUS","120","0"
"102786842","2018/5/20","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/9/17","2018/9/18 16:00:00","L","LLNCOWUS","190","0"
"102810722","2018/5/20","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2018/9/26","2018/9/27 04:40:00","L","LLNCOWUS","231","0"
"102846402","2018/5/21","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2018/12/19","2018/12/20 05:15:00","L","LLNCOWUS","462","0"
"102846462","2018/5/21","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2018/12/31","2018/12/31 17:30:00","R","RONCOWPF","388","0"
"102854362","2018/5/21","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/12/20","2018/12/21 15:20:00","L","LLNCRTUS","155","0"
"102855022","2018/5/21","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2018/5/21","2018/5/21 17:55:00","R","RLNCOWPF","184","0"
"102855162","2018/5/21","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2018/5/21","2018/5/21 17:55:00","R","RLNCOWPF","92","0"
"102862832","2018/5/21","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/16","2018/6/17 16:00:00","I","ILNCOWUS","290","0"
"102887942","2018/5/21","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/10/18","2018/10/19 16:00:00","T","TLNCRTUS","170","0"
"102890072","2018/5/21","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2018/12/19","2018/12/20 05:15:00","L","LLNCOWUS","924","0"
"102890152","2018/5/21","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2019/1/3","2019/1/3 17:30:00","N","NONCOWPF","880","0"
"102896892","2018/5/21","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2018/12/19","2018/12/20 05:15:00","L","LLNCRTUS","852","0"
"102920802","2018/5/21","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/30","2018/5/31 18:55:00","T","TLNCOWUS","120","0"
"102961372","2018/5/21","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCOWUS","380","0"
"103008372","2018/5/22","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/16","2018/6/17 16:00:00","I","ILNCRTUS","255","0"
"103029322","2018/5/22","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/13 20:50:00","N","NLNCOWFR","81","0"
"103039692","2018/5/22","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCOWUS","380","0"
"103056932","2018/5/22","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","Q","QLNCOWUS","310","0"
"103085782","2018/5/22","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/9/29","2018/9/30 16:00:00","H","HLNCRTUS","420","0"
"103121312","2018/5/22","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/5/30","2018/5/31 18:55:00","T","TLNCRTUS","85","0"
"103123462","2018/5/23","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2018/6/24","2018/6/24 20:50:00","T","TLNCOWFR","232","0"
"103128392","2018/5/23","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/23","2018/6/24 16:00:00","H","HLNCOWUS","490","0"
"103175742","2018/5/23","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","Q","QLNCOWUS","155","0"
"103176082","2018/5/23","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCRTUS","310","0"
"103201952","2018/5/23","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","Q","QLNCRTUS","120","0"
"103228612","2018/5/23","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCOWUS","190","0"
"103269952","2018/5/23","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2018/9/21","2018/9/22 04:40:00","L","LLNCOWUS","462","0"
"103270022","2018/5/23","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2018/9/29","2018/9/29 17:55:00","R","RLNCOWPF","184","0"
"103271292","2018/5/23","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/23","2018/5/24 18:55:00","Q","QLNCOWUS","155","0"
"103279722","2018/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/30","2018/5/31 18:55:00","T","TLNCOWUS","120","0"
"103280652","2018/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/23","2018/6/24 16:00:00","T","TLNCOWUS","240","0"
"103327531","2018/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","Q","QLNCOWUS","155","0"
"103366241","2018/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","Q","QLNCOWUS","155","0"
"103377771","2018/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/2","2018/6/3 16:00:00","T","TLNCOWUS","240","0"
"103383141","2018/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/7/30","2018/7/31 16:00:00","Q","QLNCRTUS","120","0"
"103391801","2018/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/6/2","2018/6/3 16:00:00","T","TLNCRTUS","85","0"
"103398301","2018/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/18","2018/6/19 16:00:00","Q","QLNCOWUS","155","0"
"103399111","2018/5/24","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/9/15","2018/9/16 16:00:00","T","TLNCOWUS","240","0"
"103421981","2018/5/25","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/9","2018/6/10 16:00:00","U","ULNCRTUS","645","0"
"103423631","2018/5/25","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/8/30","2018/8/31 16:00:00","K","KLNCRTUS","630","0"
"103426921","2018/5/25","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2018/6/10","2018/6/10 20:50:00","T","TLNCOWFR","116","0"
"103500882","2018/5/25","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","Q","QLNCRTUS","120","0"
"103512052","2018/5/25","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCRTUS","310","0"
"103527892","2018/5/25","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/23","2018/6/24 16:00:00","Q","QLNCOWUS","310","0"
"103530662","2018/5/25","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/7/14","2018/7/15 16:00:00","T","TLNCOWUS","240","0"
"103536732","2018/5/25","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCRTUS","310","0"
"103542222","2018/5/26","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","Q","QLNCRTUS","120","0"
"103587492","2018/5/26","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/26","2018/5/27 16:00:00","T","TLNCOWUS","120","0"
"103619952","2018/5/26","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/26","2018/5/27 16:00:00","I","ILNCOWUS","290","0"
"103649762","2018/5/27","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2018/5/27","2018/5/27 20:50:00","R","RLNCOWFR","69","0"
"103700912","2018/5/27","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","L","LLNCRTUS","155","0"
"103702282","2018/5/27","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/2","2018/6/3 16:00:00","Q","QLNCOWUS","155","0"
"103767872","2018/5/28","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","round","BF","BF","BF","2018/12/19","2018/12/20 05:15:00","L","LLNCRTUS","426","0"
"103777202","2018/5/28","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/5/30","2018/5/31 18:55:00","T","TLNCRTUS","85","0"
"103789432","2018/5/28","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2018/7/15","2018/7/15 20:50:00","D","DLNCOWFR","1647","0"
"103808262","2018/5/28","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/8/13","2018/8/14 16:00:00","Q","QLNCRTUS","120","0"
"103857592","2018/5/29","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/11/21","2018/11/22 18:30:00","T","TLNCRTUS","85","0"
"103965412","2018/5/29","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/30","2018/5/31 18:55:00","T","TLNCOWUS","120","0"
"103985122","2018/5/29","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/9/8","2018/9/9 16:00:00","L","LLNCRTUS","310","0"
"104037612","2018/5/30","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/7/9","2018/7/10 16:00:00","T","TLNCRTUS","85","0"
"104064052","2018/5/30","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/5/30","2018/5/31 18:55:00","T","TLNCOWUS","120","0"
"104068672","2018/5/30","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/13","2018/6/14 18:55:00","H","HLNCRTUS","420","0"
"104118422","2018/5/30","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2018/6/21","2018/6/22 16:00:00","H","HLNCRTUS","210","0"
"104132132","2018/5/31","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/18","2018/6/19 16:00:00","H","HLNCRTUS","210","0"
"104201962","2018/5/31","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/28","2018/6/29 16:00:00","I","ILNCOWUS","290","0"
"104215672","2018/5/31","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/21","2018/6/22 16:00:00","H","HLNCRTUS","210","0"
"104217042","2018/5/31","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/18","2018/6/19 16:00:00","H","HLNCRTUS","210","0"
"104234152","2018/5/31","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2018/11/25","2018/11/26 05:15:00","L","LLNCOWUS","462","0"
"104247512","2018/5/31","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2018/8/19","2018/8/19 20:50:00","Q","QLNCOWFR","149","0"
"104254442","2018/5/31","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/25","2018/6/26 16:00:00","Q","QLNCOWUS","155","0"
"104267732","2018/5/31","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/28","2018/6/29 16:00:00","I","ILNCOWUS","290","0"
"104280152","2018/6/1","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/16","2018/6/17 16:00:00","K","KLNCOWUS","700","262"
"104281022","2018/6/1","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/18","2018/6/19 16:00:00","H","HLNCRTUS","420","0"
"104285572","2018/6/1","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/30","2018/7/1 16:00:00","K","KLNCOWUS","700","0"
"104401312","2018/6/1","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/18","2018/6/19 16:00:00","H","HLNCRTUS","420","0"
"104470492","2018/6/2","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/2","2018/6/3 16:00:00","L","LLNCOWUS","190","0"
"104473352","2018/6/2","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/16","2018/6/17 16:00:00","K","KLNCRTUS","315","0"
"104487182","2018/6/2","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2018/6/2","2018/6/3 16:00:00","L","LLNCOWUS","190","0"
